#region irank jrank  MPI_call buffer_size ncalls total_time min_time max_time
ipm_noregion 0 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 7 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 7 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 2 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 0 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 5 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 4 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 6 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 1 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 3 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 1 0 MPI_Bcast 4 1 2.1458e-06 2.1458e-06 2.1458e-06
ipm_noregion 3 0 MPI_Bcast 4 1 4.0531e-06 4.0531e-06 4.0531e-06
ipm_noregion 4 0 MPI_Bcast 4 1 1.9073e-06 1.9073e-06 1.9073e-06
ipm_noregion 5 0 MPI_Bcast 4 1 1.9073e-06 1.9073e-06 1.9073e-06
ipm_noregion 6 0 MPI_Bcast 4 1 1.9073e-06 1.9073e-06 1.9073e-06
ipm_noregion 2 0 MPI_Bcast 4 1 3.0994e-06 3.0994e-06 3.0994e-06
ipm_noregion 0 0 MPI_Bcast 4 1 2.1458e-06 2.1458e-06 2.1458e-06
ipm_noregion 7 0 MPI_Bcast 4 1 2.8610e-06 2.8610e-06 2.8610e-06
ipm_noregion 6 0 MPI_File_open 0 3 1.1242e-01 5.6291e-04 1.0887e-01
ipm_noregion 4 0 MPI_File_open 0 3 1.1260e-01 5.6791e-04 1.0905e-01
ipm_noregion 5 0 MPI_File_open 0 3 1.1242e-01 5.7101e-04 1.0887e-01
ipm_noregion 3 0 MPI_File_open 0 3 1.1103e-01 5.7101e-04 1.0748e-01
ipm_noregion 1 0 MPI_File_open 0 3 9.9185e-01 5.7602e-04 9.8829e-01
ipm_noregion 7 0 MPI_File_open 0 3 1.1242e-01 5.6005e-04 1.0886e-01
ipm_noregion 0 0 MPI_File_open 0 3 1.1104e-01 5.7483e-04 1.0747e-01
ipm_noregion 2 0 MPI_File_open 0 3 8.4738e-01 5.7697e-04 8.4382e-01
ipm_noregion 2 3 MPI_Sendrecv 268435456 3 2.2563e+00 6.1591e-01 8.4117e-01
ipm_noregion 2 0 MPI_Sendrecv 268435456 2 3.0939e-01 1.5265e-01 1.5674e-01
ipm_noregion 2 6 MPI_Sendrecv 268435456 1 3.9740e-01 3.9740e-01 3.9740e-01
ipm_noregion 0 4 MPI_Sendrecv 268435456 1 4.1136e-01 4.1136e-01 4.1136e-01
ipm_noregion 0 2 MPI_Sendrecv 268435456 2 1.0027e+00 3.8344e-01 6.1923e-01
ipm_noregion 0 1 MPI_Sendrecv 268435456 3 1.0950e+00 1.3767e-01 6.3123e-01
ipm_noregion 7 3 MPI_Sendrecv 268435456 1 6.8361e-01 6.8361e-01 6.8361e-01
ipm_noregion 7 5 MPI_Sendrecv 268435456 2 3.9690e-01 1.9520e-01 2.0170e-01
ipm_noregion 7 6 MPI_Sendrecv 268435456 3 9.4407e-01 3.0014e-01 3.3269e-01
ipm_noregion 3 2 MPI_Sendrecv 268435456 3 1.0574e+00 3.4250e-01 3.6648e-01
ipm_noregion 3 1 MPI_Sendrecv 268435456 2 9.2488e-01 3.8863e-01 5.3625e-01
ipm_noregion 3 7 MPI_Sendrecv 268435456 1 2.0805e-01 2.0805e-01 2.0805e-01
ipm_noregion 1 5 MPI_Sendrecv 268435456 1 4.1616e-01 4.1616e-01 4.1616e-01
ipm_noregion 1 0 MPI_Sendrecv 268435456 3 5.4978e-01 1.4170e-01 2.5283e-01
ipm_noregion 1 3 MPI_Sendrecv 268435456 2 1.6045e+00 5.6038e-01 1.0441e+00
ipm_noregion 6 2 MPI_Sendrecv 268435456 1 7.9589e-01 7.9589e-01 7.9589e-01
ipm_noregion 6 7 MPI_Sendrecv 268435456 3 5.7510e-01 1.7543e-01 2.1335e-01
ipm_noregion 6 4 MPI_Sendrecv 268435456 2 7.1441e-01 2.0380e-01 5.1061e-01
ipm_noregion 4 0 MPI_Sendrecv 268435456 1 5.4718e-01 5.4718e-01 5.4718e-01
ipm_noregion 4 5 MPI_Sendrecv 268435456 3 6.2152e-01 1.8249e-01 2.2459e-01
ipm_noregion 4 6 MPI_Sendrecv 268435456 2 1.2647e+00 4.0141e-01 8.6328e-01
ipm_noregion 5 4 MPI_Sendrecv 268435456 3 7.8727e-01 1.4039e-01 3.4552e-01
ipm_noregion 5 7 MPI_Sendrecv 268435456 2 9.9948e-01 3.0978e-01 6.8970e-01
ipm_noregion 5 1 MPI_Sendrecv 268435456 1 5.8394e-01 5.8394e-01 5.8394e-01
ipm_noregion 1 0 MPI_Gather 268435456 1 3.2855e-01 3.2855e-01 3.2855e-01
ipm_noregion 3 0 MPI_Gather 268435456 1 8.8237e-01 8.8237e-01 8.8237e-01
ipm_noregion 5 0 MPI_Gather 268435456 1 1.0544e+00 1.0544e+00 1.0544e+00
ipm_noregion 4 0 MPI_Gather 268435456 1 1.0774e+00 1.0774e+00 1.0774e+00
ipm_noregion 6 0 MPI_Gather 268435456 1 1.0564e+00 1.0564e+00 1.0564e+00
ipm_noregion 0 0 MPI_Gather 268435456 1 1.2300e+00 1.2300e+00 1.2300e+00
ipm_noregion 2 0 MPI_Gather 268435456 1 1.9044e-01 1.9044e-01 1.9044e-01
ipm_noregion 7 0 MPI_Gather 268435456 1 1.0454e+00 1.0454e+00 1.0454e+00
ipm_noregion 1 0 MPI_Comm_rank 0 1 2.8610e-06 2.8610e-06 2.8610e-06
ipm_noregion 3 0 MPI_Comm_rank 0 1 2.8610e-06 2.8610e-06 2.8610e-06
ipm_noregion 4 0 MPI_Comm_rank 0 1 3.0994e-06 3.0994e-06 3.0994e-06
ipm_noregion 5 0 MPI_Comm_rank 0 1 1.9073e-06 1.9073e-06 1.9073e-06
ipm_noregion 6 0 MPI_Comm_rank 0 1 3.0994e-06 3.0994e-06 3.0994e-06
ipm_noregion 0 0 MPI_Comm_rank 0 1 2.1458e-06 2.1458e-06 2.1458e-06
ipm_noregion 2 0 MPI_Comm_rank 0 1 2.1458e-06 2.1458e-06 2.1458e-06
ipm_noregion 7 0 MPI_Comm_rank 0 1 2.1458e-06 2.1458e-06 2.1458e-06
ipm_noregion 2 0 MPI_File_read_at 268435456 1 2.8610e-06 2.8610e-06 2.8610e-06
ipm_noregion 0 0 MPI_File_read_at 268435456 1 4.0531e-06 4.0531e-06 4.0531e-06
ipm_noregion 7 0 MPI_File_read_at 268435456 1 2.8610e-06 2.8610e-06 2.8610e-06
ipm_noregion 1 0 MPI_File_read_at 268435456 1 2.8610e-06 2.8610e-06 2.8610e-06
ipm_noregion 3 0 MPI_File_read_at 268435456 1 3.0994e-06 3.0994e-06 3.0994e-06
ipm_noregion 4 0 MPI_File_read_at 268435456 1 2.1458e-06 2.1458e-06 2.1458e-06
ipm_noregion 5 0 MPI_File_read_at 268435456 1 4.0531e-06 4.0531e-06 4.0531e-06
ipm_noregion 6 0 MPI_File_read_at 268435456 1 4.0531e-06 4.0531e-06 4.0531e-06
