#region irank jrank  MPI_call buffer_size ncalls total_time min_time max_time
ipm_noregion 4 0 MPI_Bcast 4 1 2.1458e-06 2.1458e-06 2.1458e-06
ipm_noregion 0 0 MPI_File_write_at 2147479552 1 1.1973e+01 1.1973e+01 1.1973e+01
ipm_noregion 0 0 MPI_Comm_rank 0 1 2.8610e-06 2.8610e-06 2.8610e-06
ipm_noregion 1 0 MPI_Comm_rank 0 1 3.0994e-06 3.0994e-06 3.0994e-06
ipm_noregion 2 0 MPI_Comm_rank 0 1 2.1458e-06 2.1458e-06 2.1458e-06
ipm_noregion 3 0 MPI_Comm_rank 0 1 2.1458e-06 2.1458e-06 2.1458e-06
ipm_noregion 5 0 MPI_Comm_rank 0 1 1.9073e-06 1.9073e-06 1.9073e-06
ipm_noregion 7 0 MPI_Comm_rank 0 1 2.8610e-06 2.8610e-06 2.8610e-06
ipm_noregion 4 0 MPI_Comm_rank 0 1 2.1458e-06 2.1458e-06 2.1458e-06
ipm_noregion 6 0 MPI_Comm_rank 0 1 2.1458e-06 2.1458e-06 2.1458e-06
ipm_noregion 0 0 MPI_File_close 0 2 1.6999e-04 7.7009e-05 9.2983e-05
ipm_noregion 1 0 MPI_File_close 0 2 1.5727e+01 7.2098e-04 1.5726e+01
ipm_noregion 2 0 MPI_File_close 0 2 1.5727e+01 7.0405e-04 1.5726e+01
ipm_noregion 3 0 MPI_File_close 0 2 1.5727e+01 7.1406e-04 1.5726e+01
ipm_noregion 5 0 MPI_File_close 0 2 1.5727e+01 1.1768e-03 1.5726e+01
ipm_noregion 7 0 MPI_File_close 0 2 1.5726e+01 2.0099e-04 1.5726e+01
ipm_noregion 4 0 MPI_File_close 0 2 1.5727e+01 7.1001e-04 1.5726e+01
ipm_noregion 6 0 MPI_File_close 0 2 1.5727e+01 7.0691e-04 1.5726e+01
ipm_noregion 4 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 6 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 7 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 3 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 5 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 0 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 1 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 2 0 MPI_Finalize 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 7 6 MPI_Sendrecv 268435456 3 1.8758e+01 3.1052e-01 1.8136e+01
ipm_noregion 7 3 MPI_Sendrecv 268435456 1 7.8850e-01 7.8850e-01 7.8850e-01
ipm_noregion 7 5 MPI_Sendrecv 268435456 2 8.9682e-01 4.3943e-01 4.5739e-01
ipm_noregion 4 6 MPI_Sendrecv 268435456 2 3.9738e-01 1.6950e-01 2.2788e-01
ipm_noregion 4 5 MPI_Sendrecv 268435456 3 1.0410e+00 1.3676e-01 4.8969e-01
ipm_noregion 4 0 MPI_Sendrecv 268435456 1 1.1549e+00 1.1549e+00 1.1549e+00
ipm_noregion 6 2 MPI_Sendrecv 268435456 1 4.7488e-01 4.7488e-01 4.7488e-01
ipm_noregion 6 7 MPI_Sendrecv 268435456 3 1.5118e+00 3.1697e-01 6.9534e-01
ipm_noregion 6 4 MPI_Sendrecv 268435456 2 8.9111e-01 2.9053e-01 6.0058e-01
ipm_noregion 0 4 MPI_Sendrecv 268435456 1 1.9350e-01 1.9350e-01 1.9350e-01
ipm_noregion 0 1 MPI_Sendrecv 268435456 3 1.5919e+00 4.3959e-01 5.9572e-01
ipm_noregion 0 2 MPI_Sendrecv 268435456 2 5.7142e-01 2.2502e-01 3.4640e-01
ipm_noregion 2 3 MPI_Sendrecv 268435456 3 1.2942e+00 1.6999e-01 5.6972e-01
ipm_noregion 2 6 MPI_Sendrecv 268435456 1 1.7698e-01 1.7698e-01 1.7698e-01
ipm_noregion 2 0 MPI_Sendrecv 268435456 2 7.7113e-01 2.1572e-01 5.5541e-01
ipm_noregion 1 0 MPI_Sendrecv 268435456 3 5.3929e-01 1.6265e-01 1.9738e-01
ipm_noregion 1 5 MPI_Sendrecv 268435456 1 1.8018e-01 1.8018e-01 1.8018e-01
ipm_noregion 1 3 MPI_Sendrecv 268435456 2 6.9120e-01 3.0436e-01 3.8684e-01
ipm_noregion 5 4 MPI_Sendrecv 268435456 3 6.0950e-01 1.8252e-01 2.3892e-01
ipm_noregion 5 1 MPI_Sendrecv 268435456 1 1.0943e+00 1.0943e+00 1.0943e+00
ipm_noregion 5 7 MPI_Sendrecv 268435456 2 7.2843e-01 3.3683e-01 3.9160e-01
ipm_noregion 3 2 MPI_Sendrecv 268435456 3 9.9348e-01 1.8169e-01 6.2618e-01
ipm_noregion 3 7 MPI_Sendrecv 268435456 1 3.5057e-01 3.5057e-01 3.5057e-01
ipm_noregion 3 1 MPI_Sendrecv 268435456 2 3.9259e-01 1.8340e-01 2.0919e-01
ipm_noregion 7 0 MPI_File_open 0 3 6.3594e-01 2.6751e-03 6.2859e-01
ipm_noregion 6 0 MPI_File_open 0 3 2.3843e-01 4.6740e-03 1.3968e-01
ipm_noregion 4 0 MPI_File_open 0 3 1.5183e-01 4.6749e-03 1.3831e-01
ipm_noregion 1 0 MPI_File_open 0 3 1.4843e-01 4.6759e-03 1.3769e-01
ipm_noregion 2 0 MPI_File_open 0 3 1.4660e-01 4.6771e-03 1.3709e-01
ipm_noregion 0 0 MPI_File_open 0 3 1.1954e-02 2.6722e-03 4.6790e-03
ipm_noregion 5 0 MPI_File_open 0 3 1.5353e-01 4.6759e-03 1.3891e-01
ipm_noregion 3 0 MPI_File_open 0 3 1.4557e-01 4.4098e-03 1.3648e-01
ipm_noregion 5 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 3 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 0 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 2 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 1 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 4 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 6 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 7 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 7 0 MPI_Gather 268435456 1 1.6729e+00 1.6729e+00 1.6729e+00
ipm_noregion 6 0 MPI_Gather 268435456 1 1.4807e+00 1.4807e+00 1.4807e+00
ipm_noregion 4 0 MPI_Gather 268435456 1 1.3597e+00 1.3597e+00 1.3597e+00
ipm_noregion 2 0 MPI_Gather 268435456 1 1.0319e+00 1.0319e+00 1.0319e+00
ipm_noregion 1 0 MPI_Gather 268435456 1 1.0938e+00 1.0938e+00 1.0938e+00
ipm_noregion 0 0 MPI_Gather 268435456 1 1.3443e+00 1.3443e+00 1.3443e+00
ipm_noregion 5 0 MPI_Gather 268435456 1 1.4031e+00 1.4031e+00 1.4031e+00
ipm_noregion 3 0 MPI_Gather 268435456 1 9.9713e-01 9.9713e-01 9.9713e-01
